b'32.914091,-117.100099,2022-7-29 21:40:14,28.13,1039.88,17.57\r,1,0\r\n'
b'32.914102,-117.100102,2022-7-29 21:40:16,28.06,1049.25,17.36\r,1,0\r\n'
b'32.914126,-117.100107,2022-7-29 21:40:20,28.00,1041.11,17.17\r,1,0\r\n'
b'32.914138,-117.100108,2022-7-29 21:40:22,28.00,1065.90,17.06\r,1,0\r\n'
b'32.914149,-117.100110,2022-7-29 21:40:24,28.00,1065.90,17.28\r,1,0\r\n'
b'32.914160,-117.100113,2022-7-29 21:40:26,28.00,1052.96,17.36\r,1,0\r\n'
b'32.914182,-117.100115,2022-7-29 21:40:30,27.94,1042.33,17.50\r,1,0\r\n'
b'32.914182,-117.100115,2022-7-29 21:40:30,27.94,1020.29,17.18\r,1,0\r\n'
b'32.914204,-117.100117,2022-7-29 21:40:34,27.94,1049.50,17.16\r,1,0\r\n'
b'32.914204,-117.100117,2022-7-29 21:40:34,27.81,1006.47,17.23\r,1,0\r\n'
b'32.914226,-117.100120,2022-7-29 21:40:38,27.81,1048.26,16.89\r,1,0\r\n'
b'32.914226,-117.100120,2022-7-29 21:40:38,27.94,1012.26,17.12\r,1,0\r\n'
b'32.914247,-117.100124,2022-7-29 21:40:42,27.81,1073.18,17.42\r,1,0\r\n'
b'32.914247,-117.100124,2022-7-29 21:40:42,27.88,1058.93,17.09\r,1,0\r\n'
b'32.914269,-117.100130,2022-7-29 21:40:46,27.94,1057.68,17.24\r,1,0\r\n'
b'32.914269,-117.100130,2022-7-29 21:40:46,27.88,1057.68,17.22\r,1,0\r\n'
b'32.914290,-117.100139,2022-7-29 21:40:50,27.94,1062.41,17.07\r,1,0\r\n'
b'32.914300,-117.100143,2022-7-29 21:40:52,27.88,1062.41,17.39\r,1,0\r\n'
b'32.914311,-117.100146,2022-7-29 21:40:54,27.75,1067.15,17.17\r,1,0\r\n'
b'32.914322,-117.100150,2022-7-29 21:40:56,27.81,1052.96,17.12\r,1,0\r\n'
b'32.914332,-117.100154,2022-7-29 21:40:58,27.81,1049.50,16.88\r,1,0\r\n'
b'32.914341,-117.100158,2022-7-29 21:41:00,27.88,1054.21,17.11\r,1,0\r\n'
b'32.914350,-117.100162,2022-7-29 21:41:02,27.88,1068.42,16.90\r,1,0\r\n'
b'32.914360,-117.100165,2022-7-29 21:41:04,27.81,1063.67,17.02\r,1,0\r\n'
b'32.914360,-117.100165,2022-7-29 21:41:04,27.88,1063.67,16.98\r,1,0\r\n'
b'32.914389,-117.100176,2022-7-29 21:41:10,27.81,1058.93,17.61\r,1,0\r\n'
b'32.914389,-117.100176,2022-7-29 21:41:10,27.88,1066.19,17.09\r,1,0\r\n'
b'32.914407,-117.100188,2022-7-29 21:41:14,27.94,1063.67,17.59\r,1,0\r\n'
b'32.914407,-117.100188,2022-7-29 21:41:14,27.88,1060.18,17.19\r,1,0\r\n'
b'32.914424,-117.100199,2022-7-29 21:41:18,27.81,1058.93,17.26\r,1,0\r\n'
b'32.914424,-117.100199,2022-7-29 21:41:18,27.81,1068.42,17.14\r,1,0\r\n'
b'32.914441,-117.100210,2022-7-29 21:41:22,27.81,1063.67,17.14\r,1,0\r\n'
b'32.914441,-117.100210,2022-7-29 21:41:22,27.88,1055.45,17.36\r,1,0\r\n'
b'32.914456,-117.100224,2022-7-29 21:41:26,27.94,1058.93,17.06\r,1,0\r\n'
b'32.914463,-117.100232,2022-7-29 21:41:28,27.81,998.49,17.03\r,1,0\r\n'
b'32.914471,-117.100239,2022-7-29 21:41:30,27.88,1058.93,17.05\r,1,0\r\n'
b'32.914479,-117.100246,2022-7-29 21:41:32,27.88,1068.42,17.02\r,1,0\r\n'
b'32.914486,-117.100253,2022-7-29 21:41:34,27.81,1054.21,16.90\r,1,0\r\n'
b'32.914494,-117.100261,2022-7-29 21:41:36,27.94,1073.18,17.14\r,1,0\r\n'
b'32.914501,-117.100268,2022-7-29 21:41:38,27.81,1068.42,17.08\r,1,0\r\n'
b'32.914507,-117.100276,2022-7-29 21:41:40,27.88,1068.42,17.24\r,1,0\r\n'
b'32.914507,-117.100276,2022-7-29 21:41:40,27.81,1054.21,16.85\r,1,0\r\n'
b'32.914520,-117.100303,2022-7-29 21:41:46,27.88,998.49,17.09\r,1,0\r\n'
b'32.914520,-117.100303,2022-7-29 21:41:46,27.81,1054.21,17.27\r,1,0\r\n'
b'32.914523,-117.100321,2022-7-29 21:41:50,27.88,1058.93,17.21\r,1,0\r\n'
b'32.914523,-117.100321,2022-7-29 21:41:50,27.81,1075.72,17.36\r,1,0\r\n'
b'32.914524,-117.100341,2022-7-29 21:41:54,27.81,1063.67,17.13\r,1,0\r\n'
b'32.914524,-117.100341,2022-7-29 21:41:54,27.88,1061.44,17.36\r,1,0\r\n'
